year,age,school,group,topic,count
2018,010,77,9,207200,48
2018,010,9999,1,207200,24
2018,010,9999,2,207200,24
2018,010,9999,9,207200,48
2018,010,1,1,207300,12
2018,010,1,2,207300,15
2018,010,1,9,207300,30
2018,010,2,1,207300,12
2018,010,2,2,207300,15
2018,010,2,9,207300,27
2018,010,3,1,207300,..C
2018,010,3,2,207300,..C
2018,010,3,9,207300,3
2018,010,4,1,207300,..C
2018,010,4,2,207300,..C
2018,010,4,9,207300,0
2018,010,5,1,207300,..C
2018,010,5,2,207300,..C
2018,010,5,9,207300,3
2018,010,6,1,207300,..C
2018,010,6,2,207300,..C
2018,010,6,9,207300,0
2018,010,9,1,207300,..C
2018,010,9,2,207300,..C
2018,010,9,9,207300,0
2018,010,77,1,207300,15
2018,010,77,2,207300,24
2018,010,77,9,207300,36
2018,010,9999,1,207300,15
2018,010,9999,2,207300,24
2018,010,9999,9,207300,36
2018,010,1,1,207400,6
2018,010,1,2,207400,9
2018,010,1,9,207400,15
2018,010,2,1,207400,9
2018,010,2,2,207400,6
2018,010,2,9,207400,18
2018,010,3,1,207400,..C
2018,010,3,2,207400,..C
2018,010,3,9,207400,..C
2018,010,4,1,207400,..C
2018,010,4,2,207400,..C
2018,010,4,9,207400,..C
2018,010,5,1,207400,..C
2018,010,5,2,207400,..C
2018,010,5,9,207400,..C
2018,010,6,1,207400,..C
2018,010,6,2,207400,..C
2018,010,6,9,207400,..C
2018,010,9,1,207400,..C
2018,010,9,2,207400,..C
2018,010,9,9,207400,..C
2018,010,77,1,207400,15
2018,010,77,2,207400,9
2018,010,77,9,207400,24
2018,010,9999,1,207400,15
2018,010,9999,2,207400,9
2018,010,9999,9,207400,24
2018,010,1,1,207500,..C
2018,010,1,2,207500,..C
2018,010,1,9,207500,..C
2018,010,2,1,207500,..C
2018,010,2,2,207500,..C
2018,010,2,9,207500,..C
2018,010,3,1,207500,..C
2018,010,3,2,207500,..C
2018,010,3,9,207500,..C
2018,010,4,1,207500,..C
2018,010,4,2,207500,..C
2018,010,4,9,207500,..C
2018,010,5,1,207500,..C
2018,010,5,2,207500,..C
2018,010,5,9,207500,..C
2018,010,6,1,207500,..C
2018,010,6,2,207500,..C
2018,010,6,9,207500,..C
2018,010,9,1,207500,..C
2018,010,9,2,207500,..C
2018,010,9,9,207500,..C
2018,010,77,1,207500,..C
2018,010,77,2,207500,..C
2018,010,77,9,207500,..C
2018,010,9999,1,207500,..C
2018,010,9999,2,207500,..C
2018,010,9999,9,207500,..C
2018,010,1,1,207600,..C
2018,010,1,2,207600,..C
2018,010,1,9,207600,12
2018,010,2,1,207600,..C
2018,010,2,2,207600,..C
2018,010,2,9,207600,9
2018,010,3,1,207600,..C
2018,010,3,2,207600,..C
2018,010,3,9,207600,..C
2018,010,4,1,207600,..C
2018,010,4,2,207600,..C
2018,010,4,9,207600,..C
2018,010,5,1,207600,..C
2018,010,5,2,207600,..C
2018,010,5,9,207600,..C
2018,010,6,1,207600,..C
2018,010,6,2,207600,..C
2018,010,6,9,207600,..C
2018,010,9,1,207600,..C
2018,010,9,2,207600,..C
2018,010,9,9,207600,..C
2018,010,77,1,207600,6
2018,010,77,2,207600,6
2018,010,77,9,207600,15
2018,010,9999,1,207600,6
2018,010,9999,2,207600,6
2018,010,9999,9,207600,15
2018,010,1,1,207700,..C
2018,010,1,2,207700,..C
2018,010,1,9,207700,..C
2018,010,2,1,207700,..C
2018,010,2,2,207700,..C
2018,010,2,9,207700,6
2018,010,3,1,207700,..C
2018,010,3,2,207700,..C
2018,010,3,9,207700,..C
2018,010,4,1,207700,..C
2018,010,4,2,207700,..C
2018,010,4,9,207700,..C
2018,010,5,1,207700,..C
2018,010,5,2,207700,..C
2018,010,5,9,207700,..C
2018,010,6,1,207700,..C
2018,010,6,2,207700,..C
2018,010,6,9,207700,..C
2018,010,9,1,207700,..C
2018,010,9,2,207700,..C
2018,010,9,9,207700,..C
2018,010,77,1,207700,..C
2018,010,77,2,207700,..C
2018,010,77,9,207700,6
2018,010,9999,1,207700,3
2018,010,9999,2,207700,3
2018,010,9999,9,207700,6
2018,010,1,1,207800,21
2018,010,1,2,207800,15
2018,010,1,9,207800,36
2018,010,2,1,207800,36
2018,010,2,2,207800,36
2018,010,2,9,207800,69
2018,010,3,1,207800,6
2018,010,3,2,207800,3
2018,010,3,9,207800,9
2018,010,4,1,207800,3
2018,010,4,2,207800,3
2018,010,4,9,207800,6
2018,010,5,1,207800,0
2018,010,5,2,207800,0
2018,010,5,9,207800,0
2018,010,6,1,207800,0
2018,010,6,2,207800,0
2018,010,6,9,207800,0
2018,010,9,1,207800,0
2018,010,9,2,207800,0
2018,010,9,9,207800,0
2018,010,77,1,207800,42
2018,010,77,2,207800,36
2018,010,77,9,207800,81
2018,010,9999,1,207800,42
2018,010,9999,2,207800,36
2018,010,9999,9,207800,81
2018,010,1,1,207900,..C
2018,010,1,2,207900,..C
2018,010,1,9,207900,..C
2018,010,2,1,207900,6
2018,010,2,2,207900,..C
2018,010,2,9,207900,12
2018,010,3,1,207900,..C
2018,010,3,2,207900,..C
2018,010,3,9,207900,..C
2018,010,4,1,207900,..C
2018,010,4,2,207900,..C
2018,010,4,9,207900,..C
2018,010,5,1,207900,..C
2018,010,5,2,207900,..C
2018,010,5,9,207900,..C
2018,010,6,1,207900,..C
2018,010,6,2,207900,..C
2018,010,6,9,207900,..C
2018,010,9,1,207900,..C
2018,010,9,2,207900,..C
2018,010,9,9,207900,..C
2018,010,77,1,207900,9
2018,010,77,2,207900,..C
2018,010,77,9,207900,15
2018,010,9999,1,207900,9
2018,010,9999,2,207900,6
2018,010,9999,9,207900,15
2018,010,1,1,208000,12
2018,010,1,2,208000,12
2018,010,1,9,208000,27
2018,010,2,1,208000,9
2018,010,2,2,208000,6
2018,010,2,9,208000,15
2018,010,3,1,208000,..C
2018,010,3,2,208000,..C
2018,010,3,9,208000,0
2018,010,4,1,208000,..C
2018,010,4,2,208000,..C
2018,010,4,9,208000,3
2018,010,5,1,208000,..C
2018,010,5,2,208000,..C
2018,010,5,9,208000,0
2018,010,6,1,208000,..C
2018,010,6,2,208000,..C
2018,010,6,9,208000,0
2018,010,9,1,208000,..C
2018,010,9,2,208000,..C
2018,010,9,9,208000,0
2018,010,77,1,208000,18
2018,010,77,2,208000,15
2018,010,77,9,208000,33
2018,010,9999,1,208000,18
2018,010,9999,2,208000,15
2018,010,9999,9,208000,33
2018,010,1,1,208100,12
2018,010,1,2,208100,12
2018,010,1,9,208100,24
2018,010,2,1,208100,..C
2018,010,2,2,208100,..C
2018,010,2,9,208100,..C
2018,010,3,1,208100,..C
2018,010,3,2,208100,..C
2018,010,3,9,208100,..C
2018,010,4,1,208100,..C
2018,010,4,2,208100,..C
2018,010,4,9,208100,..C
2018,010,5,1,208100,..C
2018,010,5,2,208100,..C
2018,010,5,9,208100,..C
2018,010,6,1,208100,..C
2018,010,6,2,208100,..C
2018,010,6,9,208100,..C
2018,010,9,1,208100,..C
2018,010,9,2,208100,..C
2018,010,9,9,208100,..C
2018,010,77,1,208100,12
2018,010,77,2,208100,15
2018,010,77,9,208100,27
2018,010,9999,1,208100,12
2018,010,9999,2,208100,15
2018,010,9999,9,208100,27
2018,010,1,1,208200,15
2018,010,1,2,208200,15
2018,010,1,9,208200,33
2018,010,2,1,208200,..C
2018,010,2,2,208200,6
2018,010,2,9,208200,6
2018,010,3,1,208200,..C
2018,010,3,2,208200,..C
2018,010,3,9,208200,..C
2018,010,4,1,208200,..C
2018,010,4,2,208200,..C
2018,010,4,9,208200,..C
2018,010,5,1,208200,..C
2018,010,5,2,208200,..C
2018,010,5,9,208200,..C
2018,010,6,1,208200,..C
2018,010,6,2,208200,..C
2018,010,6,9,208200,..C
2018,010,9,1,208200,..C
2018,010,9,2,208200,..C
2018,010,9,9,208200,..C
2018,010,77,1,208200,18
2018,010,77,2,208200,18
2018,010,77,9,208200,36
2018,010,9999,1,208200,18
2018,010,9999,2,208200,18
2018,010,9999,9,208200,36
2018,010,1,1,208300,18
2018,010,1,2,208300,12
2018,010,1,9,208300,30
2018,010,2,1,208300,..C
2018,010,2,2,208300,..C
2018,010,2,9,208300,6
2018,010,3,1,208300,..C
2018,010,3,2,208300,..C
2018,010,3,9,208300,3
2018,010,4,1,208300,..C
2018,010,4,2,208300,..C
2018,010,4,9,208300,0
2018,010,5,1,208300,..C
2018,010,5,2,208300,..C
2018,010,5,9,208300,0
2018,010,6,1,208300,..C
2018,010,6,2,208300,..C
2018,010,6,9,208300,0
2018,010,9,1,208300,..C
2018,010,9,2,208300,..C
2018,010,9,9,208300,0
2018,010,77,1,208300,18
2018,010,77,2,208300,15
2018,010,77,9,208300,33
2018,010,9999,1,208300,18
2018,010,9999,2,208300,15
2018,010,9999,9,208300,33
2018,010,1,1,208400,..C
2018,010,1,2,208400,..C
2018,010,1,9,208400,6
2018,010,2,1,208400,..C
2018,010,2,2,208400,..C
2018,010,2,9,208400,9
2018,010,3,1,208400,..C
2018,010,3,2,208400,..C
2018,010,3,9,208400,..C
2018,010,4,1,208400,..C
2018,010,4,2,208400,..C
2018,010,4,9,208400,..C
2018,010,5,1,208400,..C
2018,010,5,2,208400,..C
2018,010,5,9,208400,..C
2018,010,6,1,208400,..C
2018,010,6,2,208400,..C
2018,010,6,9,208400,..C
2018,010,9,1,208400,..C
2018,010,9,2,208400,..C
2018,010,9,9,208400,..C
2018,010,77,1,208400,9
2018,010,77,2,208400,6
2018,010,77,9,208400,12
2018,010,9999,1,208400,9
2018,010,9999,2,208400,6
2018,010,9999,9,208400,12
2018,010,1,1,208500,..C
2018,010,1,2,208500,..C
2018,010,1,9,208500,..C
2018,010,2,1,208500,..C
2018,010,2,2,208500,9
2018,010,2,9,208500,12
2018,010,3,1,208500,..C
2018,010,3,2,208500,..C
2018,010,3,9,208500,..C
2018,010,4,1,208500,..C
2018,010,4,2,208500,..C
2018,010,4,9,208500,..C
2018,010,5,1,208500,..C
2018,010,5,2,208500,..C
2018,010,5,9,208500,..C
2018,010,6,1,208500,..C
2018,010,6,2,208500,..C
2018,010,6,9,208500,..C
2018,010,9,1,208500,..C
2018,010,9,2,208500,..C
2018,010,9,9,208500,..C
2018,010,77,1,208500,..C
2018,010,77,2,208500,12
2018,010,77,9,208500,15
2018,010,9999,1,208500,3
2018,010,9999,2,208500,12
2018,010,9999,9,208500,15
2018,010,1,1,208600,..C
2018,010,1,2,208600,..C
2018,010,1,9,208600,6
2018,010,2,1,208600,..C
2018,010,2,2,208600,..C
2018,010,2,9,208600,..C
2018,010,3,1,208600,..C
2018,010,3,2,208600,..C
2018,010,3,9,208600,..C
2018,010,4,1,208600,..C
2018,010,4,2,208600,..C
2018,010,4,9,208600,..C
2018,010,5,1,208600,..C
2018,010,5,2,208600,..C
2018,010,5,9,208600,..C
2018,010,6,1,208600,..C
2018,010,6,2,208600,..C
2018,010,6,9,208600,..C
2018,010,9,1,208600,..C
2018,010,9,2,208600,..C
2018,010,9,9,208600,..C
2018,010,77,1,208600,..C
2018,010,77,2,208600,..C
2018,010,77,9,208600,9
2018,010,9999,1,208600,6
2018,010,9999,2,208600,3
2018,010,9999,9,208600,9
2018,010,1,1,208700,6
2018,010,1,2,208700,15
2018,010,1,9,208700,24
2018,010,2,1,208700,..C
2018,010,2,2,208700,..C
2018,010,2,9,208700,6
2018,010,3,1,208700,..C
2018,010,3,2,208700,..C
2018,010,3,9,208700,..C
2018,010,4,1,208700,..C
2018,010,4,2,208700,..C
2018,010,4,9,208700,..C
2018,010,5,1,208700,..C
2018,010,5,2,208700,..C
2018,010,5,9,208700,..C
2018,010,6,1,208700,..C
2018,010,6,2,208700,..C
2018,010,6,9,208700,..C
2018,010,9,1,208700,..C
2018,010,9,2,208700,..C
2018,010,9,9,208700,..C
2018,010,77,1,208700,12
2018,010,77,2,208700,15
2018,010,77,9,208700,27
2018,010,9999,1,208700,12
2018,010,9999,2,208700,15
2018,010,9999,9,208700,27
2018,010,1,1,208800,..C
2018,010,1,2,208800,6
2018,010,1,9,208800,12
2018,010,2,1,208800,12
2018,010,2,2,208800,18
2018,010,2,9,208800,30
2018,010,3,1,208800,12
2018,010,3,2,208800,18
2018,010,3,9,208800,30
2018,010,4,1,208800,..C
2018,010,4,2,208800,..C
2018,010,4,9,208800,0
2018,010,5,1,208800,..C
2018,010,5,2,208800,..C
2018,010,5,9,208800,0
2018,010,6,1,208800,..C
2018,010,6,2,208800,..C
2018,010,6,9,208800,0
2018,010,9,1,208800,..C
2018,010,9,2,208800,..C
2018,010,9,9,208800,0
2018,010,77,1,208800,24
2018,010,77,2,208800,39
2018,010,77,9,208800,63
2018,010,9999,1,208800,24
2018,010,9999,2,208800,39
2018,010,9999,9,208800,63
2018,010,1,1,208900,..C
2018,010,1,2,208900,..C
2018,010,1,9,208900,..C
2018,010,2,1,208900,..C
2018,010,2,2,208900,..C
2018,010,2,9,208900,..C
2018,010,3,1,208900,..C
2018,010,3,2,208900,..C
2018,010,3,9,208900,..C
2018,010,4,1,208900,..C
2018,010,4,2,208900,..C
2018,010,4,9,208900,..C
2018,010,5,1,208900,..C
2018,010,5,2,208900,..C
2018,010,5,9,208900,..C
2018,010,6,1,208900,..C
2018,010,6,2,208900,..C
2018,010,6,9,208900,..C
2018,010,9,1,208900,..C
2018,010,9,2,208900,..C
2018,010,9,9,208900,..C
2018,010,77,1,208900,..C
2018,010,77,2,208900,..C
2018,010,77,9,208900,..C
2018,010,9999,1,208900,..C
2018,010,9999,2,208900,..C
2018,010,9999,9,208900,..C
2018,010,1,1,209000,..C
2018,010,1,2,209000,15
2018,010,1,9,209000,18
2018,010,2,1,209000,12
2018,010,2,2,209000,18
2018,010,2,9,209000,30
2018,010,3,1,209000,6
2018,010,3,2,209000,9
2018,010,3,9,209000,15
2018,010,4,1,209000,..C
2018,010,4,2,209000,..C
2018,010,4,9,209000,0
2018,010,5,1,209000,..C
2018,010,5,2,209000,..C
2018,010,5,9,209000,0
2018,010,6,1,209000,..C
2018,010,6,2,209000,..C
2018,010,6,9,209000,0
2018,010,9,1,209000,..C
2018,010,9,2,209000,..C
2018,010,9,9,209000,0
2018,010,77,1,209000,18
2018,010,77,2,209000,33
2018,010,77,9,209000,51
2018,010,9999,1,209000,18
2018,010,9999,2,209000,33
2018,010,9999,9,209000,51
2018,010,1,1,209100,12
2018,010,1,2,209100,12
2018,010,1,9,209100,27
2018,010,2,1,209100,18
2018,010,2,2,209100,15
2018,010,2,9,209100,33
2018,010,3,1,209100,9
2018,010,3,2,209100,..C
2018,010,3,9,209100,12
2018,010,4,1,209100,..C
2018,010,4,2,209100,..C
2018,010,4,9,209100,3
2018,010,5,1,209100,..C
2018,010,5,2,209100,..C
2018,010,5,9,209100,0
2018,010,6,1,209100,..C
2018,010,6,2,209100,..C
2018,010,6,9,209100,0
2018,010,9,1,209100,..C
2018,010,9,2,209100,..C
2018,010,9,9,209100,0
2018,010,77,1,209100,30
2018,010,77,2,209100,21
2018,010,77,9,209100,54
2018,010,9999,1,209100,30
2018,010,9999,2,209100,21
2018,010,9999,9,209100,54
2018,010,1,1,209200,12
2018,010,1,2,209200,12
2018,010,1,9,209200,21
2018,010,2,1,209200,12
2018,010,2,2,209200,18
2018,010,2,9,209200,30
2018,010,3,1,209200,..C
2018,010,3,2,209200,9
2018,010,3,9,209200,12
2018,010,4,1,209200,..C
2018,010,4,2,209200,..C
2018,010,4,9,209200,3
2018,010,5,1,209200,..C
2018,010,5,2,209200,..C
2018,010,5,9,209200,0
2018,010,6,1,209200,..C
2018,010,6,2,209200,..C
2018,010,6,9,209200,0
2018,010,9,1,209200,..C
2018,010,9,2,209200,..C
2018,010,9,9,209200,0
2018,010,77,1,209200,18
2018,010,77,2,209200,27
2018,010,77,9,209200,48
2018,010,9999,1,209200,18
2018,010,9999,2,209200,27
2018,010,9999,9,209200,48
2018,010,1,1,209300,..C
2018,010,1,2,209300,..C
2018,010,1,9,209300,..C
2018,010,2,1,209300,..C
2018,010,2,2,209300,..C
2018,010,2,9,209300,..C
2018,010,3,1,209300,..C
2018,010,3,2,209300,..C
2018,010,3,9,209300,..C
2018,010,4,1,209300,..C
2018,010,4,2,209300,..C
2018,010,4,9,209300,..C
2018,010,5,1,209300,..C
2018,010,5,2,209300,..C
2018,010,5,9,209300,..C
2018,010,6,1,209300,..C
2018,010,6,2,209300,..C
2018,010,6,9,209300,..C
2018,010,9,1,209300,..C
2018,010,9,2,209300,..C
2018,010,9,9,209300,..C
2018,010,77,1,209300,..C
2018,010,77,2,209300,..C
2018,010,77,9,209300,..C
2018,010,9999,1,209300,3
2018,010,9999,2,209300,3
2018,010,9999,9,209300,6
2018,010,1,1,209400,12
2018,010,1,2,209400,12
2018,010,1,9,209400,24
2018,010,2,1,209400,..C
2018,010,2,2,209400,..C
2018,010,2,9,209400,9
2018,010,3,1,209400,..C
2018,010,3,2,209400,..C
2018,010,3,9,209400,3
2018,010,4,1,209400,..C
2018,010,4,2,209400,..C
2018,010,4,9,209400,6
2018,010,5,1,209400,..C
2018,010,5,2,209400,..C
2018,010,5,9,209400,0
2018,010,6,1,209400,..C
2018,010,6,2,209400,..C
2018,010,6,9,209400,0
2018,010,9,1,209400,..C
2018,010,9,2,209400,..C
2018,010,9,9,209400,0
2018,010,77,1,209400,21
2018,010,77,2,209400,15
2018,010,77,9,209400,39
2018,010,9999,1,209400,21
2018,010,9999,2,209400,15
2018,010,9999,9,209400,39
2018,010,1,1,209500,9
2018,010,1,2,209500,..C
2018,010,1,9,209500,15
2018,010,2,1,209500,12
2018,010,2,2,209500,12
2018,010,2,9,209500,27
2018,010,3,1,209500,9
2018,010,3,2,209500,6
2018,010,3,9,209500,12
2018,010,4,1,209500,..C
2018,010,4,2,209500,..C
2018,010,4,9,209500,3
2018,010,5,1,209500,..C
2018,010,5,2,209500,..C
2018,010,5,9,209500,0
2018,010,6,1,209500,..C
2018,010,6,2,209500,..C
2018,010,6,9,209500,0
2018,010,9,1,209500,..C
2018,010,9,2,209500,..C
2018,010,9,9,209500,0
2018,010,77,1,209500,21
2018,010,77,2,209500,18
2018,010,77,9,209500,39
2018,010,9999,1,209500,21
2018,010,9999,2,209500,18
2018,010,9999,9,209500,39
2018,010,1,1,209600,18
2018,010,1,2,209600,12
2018,010,1,9,209600,27
2018,010,2,1,209600,..C
2018,010,2,2,209600,..C
2018,010,2,9,209600,9
2018,010,3,1,209600,..C
2018,010,3,2,209600,..C
2018,010,3,9,209600,0
2018,010,4,1,209600,..C
2018,010,4,2,209600,..C
2018,010,4,9,209600,3
2018,010,5,1,209600,..C
2018,010,5,2,209600,..C
2018,010,5,9,209600,0
2018,010,6,1,209600,..C
2018,010,6,2,209600,..C
2018,010,6,9,209600,0
2018,010,9,1,209600,..C
2018,010,9,2,209600,..C
2018,010,9,9,209600,0
2018,010,77,1,209600,21
2018,010,77,2,209600,12
2018,010,77,9,209600,33
2018,010,9999,1,209600,21
2018,010,9999,2,209600,12
2018,010,9999,9,209600,33
2018,010,1,1,209700,9
2018,010,1,2,209700,9
2018,010,1,9,209700,21
2018,010,2,1,209700,..C
2018,010,2,2,209700,9
2018,010,2,9,209700,15
2018,010,3,1,209700,..C
2018,010,3,2,209700,..C
2018,010,3,9,209700,3
2018,010,4,1,209700,..C
2018,010,4,2,209700,..C
2018,010,4,9,209700,3
2018,010,5,1,209700,..C
2018,010,5,2,209700,..C
2018,010,5,9,209700,0
2018,010,6,1,209700,..C
2018,010,6,2,209700,..C
2018,010,6,9,209700,0
2018,010,9,1,209700,..C
2018,010,9,2,209700,..C
2018,010,9,9,209700,0
2018,010,77,1,209700,12
2018,010,77,2,209700,18
2018,010,77,9,209700,30
2018,010,9999,1,209700,12
2018,010,9999,2,209700,18
2018,010,9999,9,209700,30
2018,010,1,1,209800,15
2018,010,1,2,209800,9
2018,010,1,9,209800,24
2018,010,2,1,209800,6
2018,010,2,2,209800,..C
2018,010,2,9,209800,9
2018,010,3,1,209800,6
2018,010,3,2,209800,..C
2018,010,3,9,209800,6
2018,010,4,1,209800,..C
2018,010,4,2,209800,..C
2018,010,4,9,209800,3
2018,010,5,1,209800,..C
2018,010,5,2,209800,..C
2018,010,5,9,209800,3
2018,010,6,1,209800,..C
2018,010,6,2,209800,..C
2018,010,6,9,209800,0
2018,010,9,1,209800,..C
2018,010,9,2,209800,..C
2018,010,9,9,209800,0
2018,010,77,1,209800,24
2018,010,77,2,209800,18
2018,010,77,9,209800,39
2018,010,9999,1,209800,24
2018,010,9999,2,209800,18
2018,010,9999,9,209800,39
2018,010,1,1,209900,9
2018,010,1,2,209900,12
2018,010,1,9,209900,18
2018,010,2,1,209900,12
2018,010,2,2,209900,9
2018,010,2,9,209900,21
2018,010,3,1,209900,..C
2018,010,3,2,209900,..C
2018,010,3,9,209900,9
2018,010,4,1,209900,..C
2018,010,4,2,209900,..C
2018,010,4,9,209900,3
2018,010,5,1,209900,..C
2018,010,5,2,209900,..C
2018,010,5,9,209900,0
2018,010,6,1,209900,..C
2018,010,6,2,209900,..C
2018,010,6,9,209900,0
2018,010,9,1,209900,..C
2018,010,9,2,209900,..C
2018,010,9,9,209900,0
2018,010,77,1,209900,27
2018,010,77,2,209900,18
2018,010,77,9,209900,45
2018,010,9999,1,209900,27
2018,010,9999,2,209900,18
2018,010,9999,9,209900,45
2018,010,1,1,210000,9
2018,010,1,2,210000,6
2018,010,1,9,210000,18
2018,010,2,1,210000,6
2018,010,2,2,210000,6
2018,010,2,9,210000,12
2018,010,3,1,210000,..C
2018,010,3,2,210000,..C
2018,010,3,9,210000,6
2018,010,4,1,210000,..C
2018,010,4,2,210000,..C
2018,010,4,9,210000,0
2018,010,5,1,210000,..C
2018,010,5,2,210000,..C
2018,010,5,9,210000,0
2018,010,6,1,210000,..C
2018,010,6,2,210000,..C
2018,010,6,9,210000,0
2018,010,9,1,210000,..C
2018,010,9,2,210000,..C
2018,010,9,9,210000,0
2018,010,77,1,210000,15
2018,010,77,2,210000,12
2018,010,77,9,210000,27
2018,010,9999,1,210000,15
2018,010,9999,2,210000,12
2018,010,9999,9,210000,27
2018,010,1,1,210100,..C
2018,010,1,2,210100,..C
2018,010,1,9,210100,..C
2018,010,2,1,210100,..C
2018,010,2,2,210100,..C
2018,010,2,9,210100,..C
2018,010,3,1,210100,..C
2018,010,3,2,210100,..C
2018,010,3,9,210100,..C
2018,010,4,1,210100,..C
2018,010,4,2,210100,..C
2018,010,4,9,210100,..C
2018,010,5,1,210100,..C
2018,010,5,2,210100,..C
2018,010,5,9,210100,..C
2018,010,6,1,210100,..C
2018,010,6,2,210100,..C
2018,010,6,9,210100,..C
2018,010,9,1,210100,..C
2018,010,9,2,210100,..C
2018,010,9,9,210100,..C
2018,010,77,1,210100,..C
2018,010,77,2,210100,..C
2018,010,77,9,210100,6
2018,010,9999,1,210100,..C
2018,010,9999,2,210100,..C
2018,010,9999,9,210100,6
2018,010,1,1,210200,15
2018,010,1,2,210200,15
2018,010,1,9,210200,30
2018,010,2,1,210200,6
2018,010,2,2,210200,..C
2018,010,2,9,210200,9
2018,010,3,1,210200,..C
2018,010,3,2,210200,..C
2018,010,3,9,210200,0
2018,010,4,1,210200,..C
2018,010,4,2,210200,..C
2018,010,4,9,210200,0
2018,010,5,1,210200,..C
2018,010,5,2,210200,..C
2018,010,5,9,210200,0
2018,010,6,1,210200,..C
2018,010,6,2,210200,..C
2018,010,6,9,210200,0
2018,010,9,1,210200,..C
2018,010,9,2,210200,..C
2018,010,9,9,210200,0
2018,010,77,1,210200,21
2018,010,77,2,210200,15
2018,010,77,9,210200,33
2018,010,9999,1,210200,21
2018,010,9999,2,210200,15
2018,010,9999,9,210200,33
2018,010,1,1,210300,..C
2018,010,1,2,210300,9
2018,010,1,9,210300,12
2018,010,2,1,210300,..C
2018,010,2,2,210300,6
2018,010,2,9,210300,12
2018,010,3,1,210300,..C
2018,010,3,2,210300,..C
2018,010,3,9,210300,0
2018,010,4,1,210300,..C
2018,010,4,2,210300,..C
2018,010,4,9,210300,3
2018,010,5,1,210300,..C
2018,010,5,2,210300,..C
2018,010,5,9,210300,0
2018,010,6,1,210300,..C
2018,010,6,2,210300,..C
2018,010,6,9,210300,0
2018,010,9,1,210300,..C
2018,010,9,2,210300,..C
2018,010,9,9,210300,0
2018,010,77,1,210300,9
2018,010,77,2,210300,12
2018,010,77,9,210300,21
2018,010,9999,1,210300,9
2018,010,9999,2,210300,12
2018,010,9999,9,210300,21
2018,010,1,1,210400,6
2018,010,1,2,210400,6
2018,010,1,9,210400,15
2018,010,2,1,210400,..C
2018,010,2,2,210400,..C
2018,010,2,9,210400,9
2018,010,3,1,210400,..C
2018,010,3,2,210400,..C
2018,010,3,9,210400,..C
2018,010,4,1,210400,..C
2018,010,4,2,210400,..C
2018,010,4,9,210400,..C
2018,010,5,1,210400,..C
2018,010,5,2,210400,..C
2018,010,5,9,210400,..C
2018,010,6,1,210400,..C
2018,010,6,2,210400,..C
2018,010,6,9,210400,..C
2018,010,9,1,210400,..C
2018,010,9,2,210400,..C
2018,010,9,9,210400,..C
2018,010,77,1,210400,6
2018,010,77,2,210400,9
2018,010,77,9,210400,15
2018,010,9999,1,210400,6
2018,010,9999,2,210400,9
2018,010,9999,9,210400,15
2018,010,1,1,210500,..C
2018,010,1,2,210500,..C
2018,010,1,9,210500,..C
2018,010,2,1,210500,..C
2018,010,2,2,210500,..C
2018,010,2,9,210500,..C
2018,010,3,1,210500,..C
2018,010,3,2,210500,..C
2018,010,3,9,210500,..C
2018,010,4,1,210500,..C
2018,010,4,2,210500,..C
2018,010,4,9,210500,..C
2018,010,5,1,210500,..C
2018,010,5,2,210500,..C
2018,010,5,9,210500,..C
2018,010,6,1,210500,..C
2018,010,6,2,210500,..C
2018,010,6,9,210500,..C
2018,010,9,1,210500,..C
2018,010,9,2,210500,..C
2018,010,9,9,210500,..C
2018,010,77,1,210500,..C
2018,010,77,2,210500,..C
2018,010,77,9,210500,..C
2018,010,9999,1,210500,..C
2018,010,9999,2,210500,..C
2018,010,9999,9,210500,3
2018,010,1,1,210600,15
2018,010,1,2,210600,15
2018,010,1,9,210600,30
2018,010,2,1,210600,..C
2018,010,2,2,210600,6
2018,010,2,9,210600,9
2018,010,3,1,210600,..C
2018,010,3,2,210600,..C
2018,010,3,9,210600,3
2018,010,4,1,210600,..C
2018,010,4,2,210600,..C
2018,010,4,9,210600,3
2018,010,5,1,210600,..C
2018,010,5,2,210600,..C
2018,010,5,9,210600,0
2018,010,6,1,210600,..C
2018,010,6,2,210600,..C
2018,010,6,9,210600,0
2018,010,9,1,210600,..C
2018,010,9,2,210600,..C
2018,010,9,9,210600,0
2018,010,77,1,210600,21
2018,010,77,2,210600,18
2018,010,77,9,210600,39
2018,010,9999,1,210600,21
2018,010,9999,2,210600,18
2018,010,9999,9,210600,39
2018,010,1,1,210700,9
2018,010,1,2,210700,9
2018,010,1,9,210700,18
2018,010,2,1,210700,6
2018,010,2,2,210700,..C
2018,010,2,9,210700,12
2018,010,3,1,210700,..C
2018,010,3,2,210700,..C
2018,010,3,9,210700,0
2018,010,4,1,210700,..C
2018,010,4,2,210700,..C
2018,010,4,9,210700,6
2018,010,5,1,210700,..C
2018,010,5,2,210700,..C
2018,010,5,9,210700,0
2018,010,6,1,210700,..C
2018,010,6,2,210700,..C
2018,010,6,9,210700,0
2018,010,9,1,210700,..C
2018,010,9,2,210700,..C
2018,010,9,9,210700,0
2018,010,77,1,210700,18
2018,010,77,2,210700,12
2018,010,77,9,210700,27
2018,010,9999,1,210700,18
2018,010,9999,2,210700,12
2018,010,9999,9,210700,27
2018,010,1,1,210800,..C
2018,010,1,2,210800,15
2018,010,1,9,210800,21
2018,010,2,1,210800,..C
2018,010,2,2,210800,9
